日期,代碼,名稱,大戶,淨超,區間均價,現價,乖離率,20日高,10日均,5日均量,今日高,今日量,進場價,停損價,停利1,停利2,移動停損,每張風險NT$,每張獲利NT$,風報比,突破20日高,放量1.5倍,流動性足夠,站上10均,大盤站月線,綜合判斷
20260716,2880,華南金,香港上海匯豐,-2932,0.0,39.4,0.0%,39.9,38.88,17640489,39.75,29668554,40.3,37.08,48.36,54.41,38.88,3220,8060,2.5,❌,✅,✅,✅,❌,觀察
20260716,2881,富邦金,花旗環球,5000,126.24,125.0,-0.98%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2881,富邦金,摩根大通 (小摩總部),2333,127.1,125.0,-1.65%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2881,富邦金,港商麥格理,1088,125.27,125.0,-0.22%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2881,富邦金,美商高盛,2466,127.12,125.0,-1.67%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2881,富邦金,美商美林,-10459,0.0,125.0,0.0%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2881,富邦金,摩根士丹利 (大摩總部),-10644,0.0,125.0,0.0%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2881,富邦金,新加坡商瑞銀,1189,146.42,125.0,-14.63%,136.37,124.6,20898300,129.5,26382751,137.74,126.72,165.29,185.95,124.6,11020,27550,2.5,❌,❌,✅,✅,❌,觀察
20260716,2882,國泰金,花旗環球,4306,96.16,97.3,1.19%,113.45,96.13,15818106,97.3,15675496,114.58,105.41,137.5,154.68,96.13,9170,22920,2.5,❌,❌,✅,✅,❌,觀察
20260716,2882,國泰金,摩根大通 (小摩總部),3984,95.71,97.3,1.66%,113.45,96.13,15818106,97.3,15675496,114.58,105.41,137.5,154.68,96.13,9170,22920,2.5,❌,❌,✅,✅,❌,觀察
20260716,2882,國泰金,美商高盛,-1886,0.0,97.3,0.0%,113.45,96.13,15818106,97.3,15675496,114.58,105.41,137.5,154.68,96.13,9170,22920,2.5,❌,❌,✅,✅,❌,觀察
20260716,2882,國泰金,香港上海匯豐,812,97.01,97.3,0.3%,113.45,96.13,15818106,97.3,15675496,114.58,105.41,137.5,154.68,96.13,9170,22920,2.5,❌,❌,✅,✅,❌,觀察
20260716,2882,國泰金,摩根士丹利 (大摩總部),-3213,0.0,97.3,0.0%,113.45,96.13,15818106,97.3,15675496,114.58,105.41,137.5,154.68,96.13,9170,22920,2.5,❌,❌,✅,✅,❌,觀察
20260716,2883,凱基金,花旗環球,12092,30.02,30.55,1.77%,31.2,29.83,36026141,30.55,43742737,31.51,28.99,37.81,42.54,29.83,2520,6300,2.5,❌,❌,✅,✅,❌,觀察
20260716,2883,凱基金,美商高盛,12809,30.04,30.55,1.7%,31.2,29.83,36026141,30.55,43742737,31.51,28.99,37.81,42.54,29.83,2520,6300,2.5,❌,❌,✅,✅,❌,觀察
20260716,2883,凱基金,香港上海匯豐,5329,30.3,30.55,0.83%,31.2,29.83,36026141,30.55,43742737,31.51,28.99,37.81,42.54,29.83,2520,6300,2.5,❌,❌,✅,✅,❌,觀察
20260716,2884,玉山金,花旗環球,5271,34.69,34.9,0.61%,35.35,34.54,33601748,34.95,36031316,35.7,32.84,42.84,48.2,34.54,2860,7140,2.5,❌,❌,✅,✅,❌,觀察
20260716,2884,玉山金,摩根大通 (小摩總部),2073,34.58,34.9,0.93%,35.35,34.54,33601748,34.95,36031316,35.7,32.84,42.84,48.2,34.54,2860,7140,2.5,❌,❌,✅,✅,❌,觀察
20260716,2884,玉山金,港商麥格理,2203,34.6,34.9,0.87%,35.35,34.54,33601748,34.95,36031316,35.7,32.84,42.84,48.2,34.54,2860,7140,2.5,❌,❌,✅,✅,❌,觀察
20260716,2884,玉山金,美商高盛,7820,34.72,34.9,0.52%,35.35,34.54,33601748,34.95,36031316,35.7,32.84,42.84,48.2,34.54,2860,7140,2.5,❌,❌,✅,✅,❌,觀察
20260716,2884,玉山金,美商美林,10672,34.89,34.9,0.03%,35.35,34.54,33601748,34.95,36031316,35.7,32.84,42.84,48.2,34.54,2860,7140,2.5,❌,❌,✅,✅,❌,觀察
20260716,2884,玉山金,新加坡商瑞銀,18016,34.53,34.9,1.07%,35.35,34.54,33601748,34.95,36031316,35.7,32.84,42.84,48.2,34.54,2860,7140,2.5,❌,❌,✅,✅,❌,觀察
20260716,2885,元大金,花旗環球,6109,67.71,66.7,-1.49%,72.3,68.22,20804770,67.1,20804333,73.02,67.18,87.62,98.58,68.22,5840,14600,2.5,❌,❌,✅,❌,❌,觀察
20260716,2885,元大金,摩根大通 (小摩總部),-581,0.0,66.7,0.0%,72.3,68.22,20804770,67.1,20804333,73.02,67.18,87.62,98.58,68.22,5840,14600,2.5,❌,❌,✅,❌,❌,觀察
20260716,2885,元大金,香港上海匯豐,535,68.08,66.7,-2.03%,72.3,68.22,20804770,67.1,20804333,73.02,67.18,87.62,98.58,68.22,5840,14600,2.5,❌,❌,✅,❌,❌,觀察
20260716,2885,元大金,美商美林,-6088,0.0,66.7,0.0%,72.3,68.22,20804770,67.1,20804333,73.02,67.18,87.62,98.58,68.22,5840,14600,2.5,❌,❌,✅,❌,❌,觀察
20260716,2885,元大金,新加坡商瑞銀,-5076,0.0,66.7,0.0%,72.3,68.22,20804770,67.1,20804333,73.02,67.18,87.62,98.58,68.22,5840,14600,2.5,❌,❌,✅,❌,❌,觀察
20260716,2886,兆豐金,花旗環球,5658,46.75,46.6,-0.32%,47.6,46.54,23198348,47.6,37477409,48.08,44.23,57.7,64.91,46.54,3850,9620,2.5,❌,✅,✅,✅,❌,觀察
20260716,2886,兆豐金,摩根大通 (小摩總部),-1131,0.0,46.6,0.0%,47.6,46.54,23198348,47.6,37477409,48.08,44.23,57.7,64.91,46.54,3850,9620,2.5,❌,✅,✅,✅,❌,觀察
20260716,2886,兆豐金,港商麥格理,1687,46.56,46.6,0.09%,47.6,46.54,23198348,47.6,37477409,48.08,44.23,57.7,64.91,46.54,3850,9620,2.5,❌,✅,✅,✅,❌,觀察
20260716,2886,兆豐金,美商高盛,-3208,0.0,46.6,0.0%,47.6,46.54,23198348,47.6,37477409,48.08,44.23,57.7,64.91,46.54,3850,9620,2.5,❌,✅,✅,✅,❌,觀察
20260716,2886,兆豐金,香港上海匯豐,-1437,0.0,46.6,0.0%,47.6,46.54,23198348,47.6,37477409,48.08,44.23,57.7,64.91,46.54,3850,9620,2.5,❌,✅,✅,✅,❌,觀察
20260716,2887,台新新光金,花旗環球,13486,36.57,36.15,-1.15%,37.75,35.64,63267920,36.3,65098189,38.13,35.08,45.76,51.48,35.64,3050,7630,2.5,❌,❌,✅,✅,❌,觀察
20260716,2887,台新新光金,摩根大通 (小摩總部),14222,35.81,36.15,0.95%,37.75,35.64,63267920,36.3,65098189,38.13,35.08,45.76,51.48,35.64,3050,7630,2.5,❌,❌,✅,✅,❌,觀察
20260716,2887,台新新光金,香港上海匯豐,626,36.57,36.15,-1.15%,37.75,35.64,63267920,36.3,65098189,38.13,35.08,45.76,51.48,35.64,3050,7630,2.5,❌,❌,✅,✅,❌,觀察
20260716,2887,台新新光金,美商美林,-36901,0.0,36.15,0.0%,37.75,35.64,63267920,36.3,65098189,38.13,35.08,45.76,51.48,35.64,3050,7630,2.5,❌,❌,✅,✅,❌,觀察
20260716,2887,台新新光金,摩根士丹利 (大摩總部),-29630,0.0,36.15,0.0%,37.75,35.64,63267920,36.3,65098189,38.13,35.08,45.76,51.48,35.64,3050,7630,2.5,❌,❌,✅,✅,❌,觀察
20260716,2887,台新新光金,新加坡商瑞銀,-14881,0.0,36.15,0.0%,37.75,35.64,63267920,36.3,65098189,38.13,35.08,45.76,51.48,35.64,3050,7630,2.5,❌,❌,✅,✅,❌,觀察
20260716,2890,永豐金,花旗環球,8208,40.7,39.85,-2.09%,42.3,40.43,25735544,40.4,29690834,42.72,39.3,51.26,57.67,40.43,3420,8540,2.5,❌,❌,✅,❌,❌,觀察
20260716,2890,永豐金,摩根大通 (小摩總部),4123,40.07,39.85,-0.55%,42.3,40.43,25735544,40.4,29690834,42.72,39.3,51.26,57.67,40.43,3420,8540,2.5,❌,❌,✅,❌,❌,觀察
20260716,2890,永豐金,美商高盛,-5361,0.0,39.85,0.0%,42.3,40.43,25735544,40.4,29690834,42.72,39.3,51.26,57.67,40.43,3420,8540,2.5,❌,❌,✅,❌,❌,觀察
20260716,2890,永豐金,香港上海匯豐,3389,40.44,39.85,-1.46%,42.3,40.43,25735544,40.4,29690834,42.72,39.3,51.26,57.67,40.43,3420,8540,2.5,❌,❌,✅,❌,❌,觀察
20260716,2890,永豐金,摩根士丹利 (大摩總部),-9357,0.0,39.85,0.0%,42.3,40.43,25735544,40.4,29690834,42.72,39.3,51.26,57.67,40.43,3420,8540,2.5,❌,❌,✅,❌,❌,觀察
20260716,2891,中信金,摩根大通 (小摩總部),7780,64.46,63.0,-2.26%,70.97,66.62,62816713,64.0,49579591,71.68,65.95,86.02,96.77,66.62,5730,14340,2.5,❌,❌,✅,❌,❌,觀察
20260716,2891,中信金,美商高盛,5640,63.0,63.0,0.0%,70.97,66.62,62816713,64.0,49579591,71.68,65.95,86.02,96.77,66.62,5730,14340,2.5,❌,❌,✅,❌,❌,觀察
20260716,2891,中信金,香港上海匯豐,-1434,0.0,63.0,0.0%,70.97,66.62,62816713,64.0,49579591,71.68,65.95,86.02,96.77,66.62,5730,14340,2.5,❌,❌,✅,❌,❌,觀察
20260716,2891,中信金,摩根士丹利 (大摩總部),7647,64.67,63.0,-2.58%,70.97,66.62,62816713,64.0,49579591,71.68,65.95,86.02,96.77,66.62,5730,14340,2.5,❌,❌,✅,❌,❌,觀察
20260716,2891,中信金,新加坡商瑞銀,-4471,0.0,63.0,0.0%,70.97,66.62,62816713,64.0,49579591,71.68,65.95,86.02,96.77,66.62,5730,14340,2.5,❌,❌,✅,❌,❌,觀察
20260716,2892,第一金,摩根大通 (小摩總部),2549,33.48,33.95,1.4%,34.15,33.43,27126953,34.15,36934820,34.49,31.73,41.39,46.56,33.43,2760,6900,2.5,❌,❌,✅,✅,❌,觀察
20260716,2892,第一金,美商高盛,-9838,0.0,33.95,0.0%,34.15,33.43,27126953,34.15,36934820,34.49,31.73,41.39,46.56,33.43,2760,6900,2.5,❌,❌,✅,✅,❌,觀察
20260716,2892,第一金,美商美林,8606,33.31,33.95,1.92%,34.15,33.43,27126953,34.15,36934820,34.49,31.73,41.39,46.56,33.43,2760,6900,2.5,❌,❌,✅,✅,❌,觀察
20260716,2892,第一金,新加坡商瑞銀,4328,33.16,33.95,2.38%,34.15,33.43,27126953,34.15,36934820,34.49,31.73,41.39,46.56,33.43,2760,6900,2.5,❌,❌,✅,✅,❌,觀察
20260716,2912,統一超,花旗環球,1827,242.64,245.5,1.18%,249.0,240.55,2744592,249.0,5083374,251.49,231.37,301.79,339.51,240.55,20120,50300,2.5,❌,✅,✅,✅,❌,觀察
20260716,2912,統一超,香港上海匯豐,144,243.71,245.5,0.73%,249.0,240.55,2744592,249.0,5083374,251.49,231.37,301.79,339.51,240.55,20120,50300,2.5,❌,✅,✅,✅,❌,觀察
20260716,3005,神基,花旗環球,-366,0.0,113.5,0.0%,117.5,111.4,5057717,116.0,4132152,118.67,109.18,142.4,160.2,111.4,9490,23730,2.5,❌,❌,✅,✅,❌,觀察
20260716,3006,晶豪科,摩根大通 (小摩總部),330,219.55,220.0,0.2%,267.74,224.35,11993170,236.0,14226787,270.41,248.78,324.49,365.05,224.35,21630,54080,2.5,❌,❌,✅,❌,❌,觀察
20260716,3006,晶豪科,美商高盛,2868,230.91,220.0,-4.72%,267.74,224.35,11993170,236.0,14226787,270.41,248.78,324.49,365.05,224.35,21630,54080,2.5,❌,❌,✅,❌,❌,觀察
20260716,3006,晶豪科,美商美林,2032,240.56,220.0,-8.55%,267.74,224.35,11993170,236.0,14226787,270.41,248.78,324.49,365.05,224.35,21630,54080,2.5,❌,❌,✅,❌,❌,觀察
20260716,3017,奇鋐,摩根大通 (小摩總部),467,2389.24,2225.0,-6.87%,2790.0,2364.0,2496893,2290.0,4199563,2817.9,2592.47,3381.48,3804.17,2364.0,225430,563580,2.5,❌,✅,✅,❌,❌,觀察
20260716,3026,禾伸堂,花旗環球,-177,0.0,766.0,0.0%,1045.0,910.5,11569502,854.0,14960345,1055.45,971.01,1266.54,1424.86,910.5,84440,211090,2.5,❌,❌,✅,❌,❌,觀察
20260716,3026,禾伸堂,港商麥格理,-425,0.0,766.0,0.0%,1045.0,910.5,11569502,854.0,14960345,1055.45,971.01,1266.54,1424.86,910.5,84440,211090,2.5,❌,❌,✅,❌,❌,觀察
20260716,3026,禾伸堂,香港上海匯豐,-298,0.0,766.0,0.0%,1045.0,910.5,11569502,854.0,14960345,1055.45,971.01,1266.54,1424.86,910.5,84440,211090,2.5,❌,❌,✅,❌,❌,觀察
20260716,3034,聯詠,花旗環球,1780,453.24,471.5,4.03%,580.28,497.67,6528425,474.0,4004672,586.09,539.2,703.31,791.22,497.67,46890,117220,2.5,❌,❌,✅,❌,❌,觀察
20260716,3034,聯詠,摩根大通 (小摩總部),443,457.25,471.5,3.12%,580.28,497.67,6528425,474.0,4004672,586.09,539.2,703.31,791.22,497.67,46890,117220,2.5,❌,❌,✅,❌,❌,觀察
20260716,3034,聯詠,美商高盛,2400,464.53,471.5,1.5%,580.28,497.67,6528425,474.0,4004672,586.09,539.2,703.31,791.22,497.67,46890,117220,2.5,❌,❌,✅,❌,❌,觀察
20260716,3034,聯詠,香港上海匯豐,245,462.07,471.5,2.04%,580.28,497.67,6528425,474.0,4004672,586.09,539.2,703.31,791.22,497.67,46890,117220,2.5,❌,❌,✅,❌,❌,觀察
20260716,3036,文曄,摩根大通 (小摩總部),-1128,0.0,196.0,0.0%,229.5,209.85,6626981,201.0,6304145,231.8,213.26,278.16,312.93,209.85,18540,46360,2.5,❌,❌,✅,❌,❌,觀察
20260716,3036,文曄,港商麥格理,695,199.0,196.0,-1.51%,229.5,209.85,6626981,201.0,6304145,231.8,213.26,278.16,312.93,209.85,18540,46360,2.5,❌,❌,✅,❌,❌,觀察
20260716,3037,欣興,摩根大通 (小摩總部),-479,0.0,882.0,0.0%,1112.72,893.2,24615832,915.0,27464525,1123.85,1033.94,1348.62,1517.2,893.2,89910,224770,2.5,❌,❌,✅,❌,❌,觀察
20260716,3037,欣興,美商高盛,-4523,0.0,882.0,0.0%,1112.72,893.2,24615832,915.0,27464525,1123.85,1033.94,1348.62,1517.2,893.2,89910,224770,2.5,❌,❌,✅,❌,❌,觀察
20260716,3037,欣興,香港上海匯豐,-531,0.0,882.0,0.0%,1112.72,893.2,24615832,915.0,27464525,1123.85,1033.94,1348.62,1517.2,893.2,89910,224770,2.5,❌,❌,✅,❌,❌,觀察
20260716,3037,欣興,美商美林,-3229,0.0,882.0,0.0%,1112.72,893.2,24615832,915.0,27464525,1123.85,1033.94,1348.62,1517.2,893.2,89910,224770,2.5,❌,❌,✅,❌,❌,觀察
20260716,3037,欣興,摩根士丹利 (大摩總部),-5588,0.0,882.0,0.0%,1112.72,893.2,24615832,915.0,27464525,1123.85,1033.94,1348.62,1517.2,893.2,89910,224770,2.5,❌,❌,✅,❌,❌,觀察
20260716,3037,欣興,新加坡商瑞銀,-1596,0.0,882.0,0.0%,1112.72,893.2,24615832,915.0,27464525,1123.85,1033.94,1348.62,1517.2,893.2,89910,224770,2.5,❌,❌,✅,❌,❌,觀察
20260716,3042,晶技,港商麥格理,-468,0.0,186.5,0.0%,250.0,204.4,12392267,198.0,26290003,252.5,232.3,303.0,340.88,204.4,20200,50500,2.5,❌,✅,✅,❌,❌,觀察
20260716,3042,晶技,香港上海匯豐,212,185.45,186.5,0.57%,250.0,204.4,12392267,198.0,26290003,252.5,232.3,303.0,340.88,204.4,20200,50500,2.5,❌,✅,✅,❌,❌,觀察
20260716,3042,晶技,美商美林,-2028,0.0,186.5,0.0%,250.0,204.4,12392267,198.0,26290003,252.5,232.3,303.0,340.88,204.4,20200,50500,2.5,❌,✅,✅,❌,❌,觀察
20260716,3044,健鼎,港商麥格理,-1450,0.0,422.0,0.0%,581.91,452.59,2560631,431.5,4036378,587.73,540.71,705.28,793.44,452.59,47020,117550,2.5,❌,✅,✅,❌,❌,觀察
20260716,3045,台灣大,花旗環球,-954,0.0,110.5,0.0%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3045,台灣大,摩根大通 (小摩總部),516,109.06,110.5,1.32%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3045,台灣大,港商麥格理,3557,108.68,110.5,1.67%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3045,台灣大,美商高盛,4886,108.24,110.5,2.09%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3045,台灣大,美商美林,6272,108.54,110.5,1.81%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3045,台灣大,摩根士丹利 (大摩總部),13295,109.0,110.5,1.38%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3045,台灣大,新加坡商瑞銀,7990,108.06,110.5,2.26%,115.44,109.9,13271137,111.0,17943939,116.6,107.27,139.92,157.41,109.9,9330,23320,2.5,❌,❌,✅,✅,❌,觀察
20260716,3090,日電貿,花旗環球,-1379,0.0,209.0,0.0%,359.46,276.55,8079755,227.5,11043166,363.05,334.01,435.66,490.12,276.55,29040,72610,2.5,❌,❌,✅,❌,❌,觀察
20260716,3090,日電貿,摩根大通 (小摩總部),-3740,0.0,209.0,0.0%,359.46,276.55,8079755,227.5,11043166,363.05,334.01,435.66,490.12,276.55,29040,72610,2.5,❌,❌,✅,❌,❌,觀察
20260716,3090,日電貿,港商麥格理,488,246.27,209.0,-15.13%,359.46,276.55,8079755,227.5,11043166,363.05,334.01,435.66,490.12,276.55,29040,72610,2.5,❌,❌,✅,❌,❌,觀察
20260716,3090,日電貿,美商美林,1695,238.4,209.0,-12.33%,359.46,276.55,8079755,227.5,11043166,363.05,334.01,435.66,490.12,276.55,29040,72610,2.5,❌,❌,✅,❌,❌,觀察
20260716,3090,日電貿,摩根士丹利 (大摩總部),2470,202.47,209.0,3.23%,359.46,276.55,8079755,227.5,11043166,363.05,334.01,435.66,490.12,276.55,29040,72610,2.5,❌,❌,✅,❌,❌,觀察
20260716,3105,穩懋,花旗環球,-1139,0.0,369.0,0.0%,573.0,400.35,12007239,381.0,11057356,578.73,532.43,694.48,781.29,400.35,46300,115750,2.5,❌,❌,✅,❌,❌,觀察
20260716,3105,穩懋,香港上海匯豐,-487,0.0,369.0,0.0%,573.0,400.35,12007239,381.0,11057356,578.73,532.43,694.48,781.29,400.35,46300,115750,2.5,❌,❌,✅,❌,❌,觀察
20260716,3105,穩懋,新加坡商瑞銀,1753,373.8,369.0,-1.28%,573.0,400.35,12007239,381.0,11057356,578.73,532.43,694.48,781.29,400.35,46300,115750,2.5,❌,❌,✅,❌,❌,觀察
20260716,3189,景碩,香港上海匯豐,123,825.78,770.0,-6.75%,937.4,786.7,2678702,820.0,2656254,946.77,871.03,1136.12,1278.14,786.7,75740,189350,2.5,❌,❌,✅,❌,❌,觀察
20260716,3211,順達,花旗環球,-675,0.0,426.5,0.0%,495.0,429.9,7093586,439.0,4788895,499.95,459.95,599.94,674.93,429.9,40000,99990,2.5,❌,❌,✅,❌,❌,觀察
20260716,3227,原相,摩根大通 (小摩總部),758,197.42,190.0,-3.76%,238.71,209.74,2398882,195.0,2452587,241.09,221.8,289.31,325.47,209.74,19290,48220,2.5,❌,❌,✅,❌,❌,觀察
20260716,3231,緯創,花旗環球,8398,146.44,146.5,0.04%,160.13,146.93,22031640,148.0,30497624,161.73,148.79,194.08,218.34,146.93,12940,32350,2.5,❌,❌,✅,❌,❌,觀察
20260716,3231,緯創,摩根大通 (小摩總部),548,144.86,146.5,1.13%,160.13,146.93,22031640,148.0,30497624,161.73,148.79,194.08,218.34,146.93,12940,32350,2.5,❌,❌,✅,❌,❌,觀察
20260716,3231,緯創,美商高盛,-1916,0.0,146.5,0.0%,160.13,146.93,22031640,148.0,30497624,161.73,148.79,194.08,218.34,146.93,12940,32350,2.5,❌,❌,✅,❌,❌,觀察
20260716,3231,緯創,香港上海匯豐,-1706,0.0,146.5,0.0%,160.13,146.93,22031640,148.0,30497624,161.73,148.79,194.08,218.34,146.93,12940,32350,2.5,❌,❌,✅,❌,❌,觀察
20260716,3231,緯創,摩根士丹利 (大摩總部),2525,144.76,146.5,1.2%,160.13,146.93,22031640,148.0,30497624,161.73,148.79,194.08,218.34,146.93,12940,32350,2.5,❌,❌,✅,❌,❌,觀察
20260716,3260,威剛,摩根大通 (小摩總部),-136,0.0,400.5,0.0%,443.0,406.65,5625351,403.0,4982292,447.43,411.64,536.92,604.03,406.65,35790,89490,2.5,❌,❌,✅,❌,❌,觀察
20260716,3264,欣銓,新加坡商瑞銀,-914,0.0,237.5,0.0%,271.5,234.2,5260521,243.5,9745285,274.21,252.27,329.05,370.18,234.2,21940,54840,2.5,❌,✅,✅,✅,❌,觀察
20260716,3324,雙鴻,摩根大通 (小摩總部),-106,0.0,902.0,0.0%,1105.0,933.2,1181201,922.0,1556579,1116.05,1026.77,1339.26,1506.67,933.2,89280,223210,2.5,❌,❌,✅,❌,❌,觀察
20260716,3374,精材,摩根士丹利 (大摩總部),-2778,0.0,395.0,0.0%,418.0,348.8,17389236,418.0,31825803,422.18,388.41,506.62,569.94,348.8,33770,84440,2.5,❌,✅,✅,✅,❌,觀察
20260716,3450,聯鈞,新加坡商瑞銀,-987,0.0,480.0,0.0%,612.0,501.0,3511392,494.5,5855094,618.12,568.67,741.74,834.46,501.0,49450,123620,2.5,❌,✅,✅,❌,❌,觀察
20260716,3481,群創,花旗環球,9151,62.15,57.3,-7.8%,72.6,62.92,281517979,58.9,242291477,73.33,67.46,88.0,99.0,62.92,5870,14670,2.5,❌,❌,✅,❌,❌,觀察
20260716,3481,群創,港商麥格理,2354,60.57,57.3,-5.4%,72.6,62.92,281517979,58.9,242291477,73.33,67.46,88.0,99.0,62.92,5870,14670,2.5,❌,❌,✅,❌,❌,觀察
20260716,3481,群創,美商高盛,-3406,0.0,57.3,0.0%,72.6,62.92,281517979,58.9,242291477,73.33,67.46,88.0,99.0,62.92,5870,14670,2.5,❌,❌,✅,❌,❌,觀察
20260716,3481,群創,香港上海匯豐,2103,58.22,57.3,-1.58%,72.6,62.92,281517979,58.9,242291477,73.33,67.46,88.0,99.0,62.92,5870,14670,2.5,❌,❌,✅,❌,❌,觀察
20260716,3481,群創,摩根士丹利 (大摩總部),13147,52.13,57.3,9.92%,72.6,62.92,281517979,58.9,242291477,73.33,67.46,88.0,99.0,62.92,5870,14670,2.5,❌,❌,✅,❌,❌,觀察
20260716,3596,智易,摩根大通 (小摩總部),-170,0.0,189.0,0.0%,202.5,193.8,732238,192.0,791094,204.53,188.17,245.44,276.12,193.8,16360,40910,2.5,❌,❌,✅,❌,❌,觀察
20260716,3702,大聯大,摩根大通 (小摩總部),-506,0.0,113.5,0.0%,123.0,111.4,14506049,115.5,12321070,124.23,114.29,149.08,167.71,111.4,9940,24850,2.5,❌,❌,✅,✅,❌,觀察
20260716,3702,大聯大,香港上海匯豐,554,119.53,113.5,-5.04%,123.0,111.4,14506049,115.5,12321070,124.23,114.29,149.08,167.71,111.4,9940,24850,2.5,❌,❌,✅,✅,❌,觀察
20260716,3702,大聯大,美商美林,-4136,0.0,113.5,0.0%,123.0,111.4,14506049,115.5,12321070,124.23,114.29,149.08,167.71,111.4,9940,24850,2.5,❌,❌,✅,✅,❌,觀察
20260716,3702,大聯大,摩根士丹利 (大摩總部),-2720,0.0,113.5,0.0%,123.0,111.4,14506049,115.5,12321070,124.23,114.29,149.08,167.71,111.4,9940,24850,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,花旗環球,-825,0.0,682.0,0.0%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,摩根大通 (小摩總部),-580,0.0,682.0,0.0%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,港商麥格理,-444,0.0,682.0,0.0%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,美商高盛,-3510,0.0,682.0,0.0%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,香港上海匯豐,-1166,0.0,682.0,0.0%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,美商美林,3133,676.75,682.0,0.78%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3711,日月光投控,新加坡商瑞銀,1395,696.66,682.0,-2.1%,722.4,666.7,19298325,694.0,21703625,729.62,671.25,875.54,984.99,666.7,58370,145920,2.5,❌,❌,✅,✅,❌,觀察
20260716,3715,定穎投控,花旗環球,-286,0.0,137.0,0.0%,195.27,151.05,4706465,140.5,3285068,197.22,181.44,236.66,266.25,151.05,15780,39440,2.5,❌,❌,✅,❌,❌,觀察
20260716,4904,遠傳,花旗環球,2094,95.51,101.0,5.75%,106.41,97.12,11770267,102.5,16135484,107.48,98.88,128.98,145.1,97.12,8600,21500,2.5,❌,❌,✅,✅,❌,觀察
20260716,4904,遠傳,摩根大通 (小摩總部),600,95.73,101.0,5.51%,106.41,97.12,11770267,102.5,16135484,107.48,98.88,128.98,145.1,97.12,8600,21500,2.5,❌,❌,✅,✅,❌,觀察
20260716,4904,遠傳,美商高盛,1897,99.15,101.0,1.87%,106.41,97.12,11770267,102.5,16135484,107.48,98.88,128.98,145.1,97.12,8600,21500,2.5,❌,❌,✅,✅,❌,觀察
20260716,4904,遠傳,香港上海匯豐,-916,0.0,101.0,0.0%,106.41,97.12,11770267,102.5,16135484,107.48,98.88,128.98,145.1,97.12,8600,21500,2.5,❌,❌,✅,✅,❌,觀察
20260716,4904,遠傳,美商美林,-2244,0.0,101.0,0.0%,106.41,97.12,11770267,102.5,16135484,107.48,98.88,128.98,145.1,97.12,8600,21500,2.5,❌,❌,✅,✅,❌,觀察
